File,Creation,Time,UTC,6/27/22,2:52:10,,,,,,,,,,,
SW,Name,iID®DataCaptureSoftware,,,,,,,,,,,,,,
SW,Version,v01.09,,,,,,,,,,,,,,
SW,BuildDate,4/7/20,,,,,,,,,,,,,,
SW,StartTime,6/7/22,22:31:14,,,,,,,,,,,,,
Lib,Version,v1.6.3,,,,,,,,,,,,,,
Company,Micro-Sensys,GmbH,,,,,,,,,,,,,,
OS,Version,v10.0.17763.865,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Settings,,,,,,,,,,,,,,,,
,Scan,mode,MPC,,,,,,,,,,,,,
,DataGetDelay_Seconds,10,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Found,Hardware,,,,,,,,,,,,,,,
,Address,ReaderID,HW-Info,FW-Info,Num-Antennas,,,,,,,,,,,
,0x01,25SQCMICSCB030EB4,,,,,,,,,,,,,,
,0x10,200330,D0.22,98.26.06,2,,,,,,,,,,,
,0x13,200328,D0.22,98.26.06,2,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Timestamp,HexAddress,ReaderID,UID,Collection,DataType,FirstTimeFound,LastTimeFound,NumFound,Direction,Ant1,Ant2,,,,,
6/27/22,15:06:12,374,10,200330,25SQCMICSBB68AC009615,DPC,6/27/22,22:06:02,300,6/27/22,22:06:02,300,50,Departing,x,x
6/27/22,15:06:23,15,13,200328,25SQCMICSBB2DC7009CBC,DPC,6/27/22,22:06:12,900,6/27/22,22:06:12,900,9,Arriving,x,x
6/27/22,15:06:23,15,13,200328,25SQCMICSBB09FC009CE3,DPC,6/27/22,22:06:12,900,6/27/22,22:06:12,900,87,Arriving,x,x
6/27/22,15:06:32,515,10,200330,25SQCMICSBBD39D00974A,DPC,6/27/22,22:06:22,400,6/27/22,22:06:22,400,49,Arriving,x,x
6/27/22,15:06:32,515,10,200330,25SQCMICSBB92590096BD,DPC,6/27/22,22:06:22,400,6/27/22,22:06:22,400,21,Arriving,x,x
6/27/22,15:06:33,62,13,200328,25SQCMICSBB09FC009CE3,DPC,6/27/22,22:06:23,0,6/27/22,22:06:23,0,1,Unknown,x,
6/27/22,15:07:12,827,10,200330,25SQCMICSBBACF000970E,DPC,6/27/22,22:07:02,700,6/27/22,22:07:02,700,22,Arriving,x,x
6/27/22,15:07:12,827,10,200330,25SQCMICSBB6B70009611,DPC,6/27/22,22:07:02,700,6/27/22,22:07:02,700,49,Departing,x,x
6/27/22,15:07:12,827,10,200330,25SQCMICSBB561000968B,DPC,6/27/22,22:07:02,700,6/27/22,22:07:02,700,17,Departing,x,x
6/27/22,15:07:33,15,10,200330,25SQCMICSBB0C4100970F,DPC,6/27/22,22:07:22,900,6/27/22,22:07:22,900,15,Unknown,x,
6/27/22,15:07:53,171,10,200330,25SQCMICSBB92E10096C9,DPC,6/27/22,22:07:43,0,6/27/22,22:07:43,0,10,Arriving,x,x
6/27/22,15:07:53,171,10,200330,25SQCMICSBB561000968B,DPC,6/27/22,22:07:43,0,6/27/22,22:07:43,0,41,Arriving,x,x
6/27/22,15:08:13,874,13,200328,25SQCMICSBB34A4009737,DPC,6/27/22,22:08:03,800,6/27/22,22:08:03,800,7,Unknown,x,
6/27/22,15:08:23,968,13,200328,25SQCMICSBB34A4009737,DPC,6/27/22,22:08:13,800,6/27/22,22:08:13,800,70,Unknown,x,
6/27/22,15:08:33,468,10,200330,25SQCMICSBB2CF800966D,DPC,6/27/22,22:08:23,300,6/27/22,22:08:23,300,21,Departing,x,x
6/27/22,15:08:33,468,10,200330,25SQCMICSBBD60C009703,DPC,6/27/22,22:08:23,300,6/27/22,22:08:23,300,21,Departing,x,x
6/27/22,15:08:34,15,13,200328,25SQCMICSBB34A4009737,DPC,6/27/22,22:08:23,900,6/27/22,22:08:23,900,166,Departing,x,x
6/27/22,15:08:43,562,10,200330,25SQCMICSBB68AC009615,DPC,6/27/22,22:08:33,400,6/27/22,22:08:33,400,10,Unknown,x,
6/27/22,15:08:53,640,10,200330,25SQCMICSBB68AC009615,DPC,6/27/22,22:08:43,500,6/27/22,22:08:43,500,30,Arriving,x,x
6/27/22,15:09:03,718,10,200330,25SQCMICSBBB4550096C6,DPC,6/27/22,22:08:53,600,6/27/22,22:08:53,600,14,Departing,x,x
6/27/22,15:09:33,968,10,200330,25SQCMICSBB0C80009C91,DPC,6/27/22,22:09:23,800,6/27/22,22:09:23,800,27,Departing,x,x
6/27/22,15:09:54,108,10,200330,25SQCMICSBB13AF009695,DPC,6/27/22,22:09:44,0,6/27/22,22:09:44,0,35,Departing,x,x
6/27/22,15:10:14,233,10,200330,25SQCMICSBBE8580095CF,DPC,6/27/22,22:10:04,100,6/27/22,22:10:04,100,15,Arriving,x,x
6/27/22,15:10:24,312,10,200330,25SQCMICSBBE8580095CF,DPC,6/27/22,22:10:14,200,6/27/22,22:10:14,200,1,Unknown,x,
6/27/22,15:10:24,312,10,200330,25SQCMICSBB0411008E0E,DPC,6/27/22,22:10:14,200,6/27/22,22:10:14,200,19,Arriving,x,x
6/27/22,15:10:34,405,10,200330,25SQCMICSBB9439009CB3,DPC,6/27/22,22:10:24,300,6/27/22,22:10:24,300,38,Departing,x,x
6/27/22,15:10:45,46,13,200328,25SQCMICSBB32C5009CFF,DPC,6/27/22,22:10:34,900,6/27/22,22:10:34,900,33,Arriving,x,x
6/27/22,15:11:44,921,10,200330,25SQCMICSBBACF000970E,DPC,6/27/22,22:11:34,800,6/27/22,22:11:34,800,18,Departing,x,x
6/27/22,15:11:44,921,10,200330,25SQCMICSBB9FA7009D42,DPC,6/27/22,22:11:34,800,6/27/22,22:11:34,800,4,Unknown,x,
6/27/22,15:11:54,999,10,200330,25SQCMICSBB9FA7009D42,DPC,6/27/22,22:11:44,900,6/27/22,22:11:44,900,7,Departing,x,x
6/27/22,15:12:05,77,10,200330,25SQCMICSBB083B009722,DPC,6/27/22,22:11:55,0,6/27/22,22:11:55,0,15,Arriving,x,x
6/27/22,15:12:05,77,10,200330,25SQCMICSBB92E10096C9,DPC,6/27/22,22:11:55,0,6/27/22,22:11:55,0,31,Departing,x,x
6/27/22,15:12:15,171,10,200330,25SQCMICSBB92590096BD,DPC,6/27/22,22:12:05,0,6/27/22,22:12:05,0,18,Departing,x,x
6/27/22,15:12:25,265,10,200330,25SQCMICSBB9439009CB3,DPC,6/27/22,22:12:15,100,6/27/22,22:12:15,100,8,Unknown,x,
6/27/22,15:12:25,265,10,200330,25SQCMICSBBCA86009689,DPC,6/27/22,22:12:15,100,6/27/22,22:12:15,100,47,Departing,x,x
6/27/22,15:12:35,343,10,200330,25SQCMICSBB9439009CB3,DPC,6/27/22,22:12:25,200,6/27/22,22:12:25,200,21,Arriving,x,x
6/27/22,15:13:06,108,13,200328,25SQCMICSBB3EFD009D27,DPC,6/27/22,22:12:56,0,6/27/22,22:12:56,0,38,Departing,x,x
6/27/22,15:13:25,702,10,200330,25SQCMICSBBD6F00095DA,DPC,6/27/22,22:13:15,600,6/27/22,22:13:15,600,15,Arriving,x,x
6/27/22,15:13:36,327,13,200328,25SQCMICSBBA45D008F12,DPC,6/27/22,22:13:26,200,6/27/22,22:13:26,200,14,Departing,x,x
6/27/22,15:13:55,921,10,200330,25SQCMICSBB0411008E0E,DPC,6/27/22,22:13:45,800,6/27/22,22:13:45,800,30,Departing,x,x
6/27/22,15:13:56,468,13,200328,25SQCMICSBB4C43009CDD,DPC,6/27/22,22:13:46,400,6/27/22,22:13:46,400,24,Departing,x,x
6/27/22,15:14:16,608,13,200328,25SQCMICSBB841C008F46,DPC,6/27/22,22:14:06,500,6/27/22,22:14:06,500,23,Departing,x,x
6/27/22,15:14:36,171,10,200330,25SQCMICSBBE8580095CF,DPC,6/27/22,22:14:26,100,6/27/22,22:14:26,100,25,Departing,x,x
6/27/22,15:14:46,827,13,200328,25SQCMICSBB32E900977A,DPC,6/27/22,22:14:36,700,6/27/22,22:14:36,700,24,Departing,x,x
6/27/22,15:14:56,874,13,200328,25SQCMICSBB32E900977A,DPC,6/27/22,22:14:46,800,6/27/22,22:14:46,800,4,Unknown,x,
6/27/22,15:15:06,421,10,200330,25SQCMICSBB9FA7009D42,DPC,6/27/22,22:14:56,300,6/27/22,22:14:56,300,31,Arriving,x,x
6/27/22,15:15:27,124,13,200328,25SQCMICSBBA45D008F12,DPC,6/27/22,22:15:17,0,6/27/22,22:15:17,0,56,Arriving,x,x
6/27/22,15:16:47,171,10,200330,25SQCMICSBB732D0096AD,DPC,6/27/22,22:16:37,0,6/27/22,22:16:37,0,12,Arriving,x,x
6/27/22,15:16:47,718,13,200328,25SQCMICSBB32E900977A,DPC,6/27/22,22:16:37,600,6/27/22,22:16:37,600,49,Arriving,x,x
6/27/22,15:17:17,405,10,200330,25SQCMICSBB083B009722,DPC,6/27/22,22:17:07,300,6/27/22,22:17:07,300,26,Unknown,x,
6/27/22,15:17:17,952,13,200328,25SQCMICSBB32C5009CFF,DPC,6/27/22,22:17:07,800,6/27/22,22:17:07,800,34,Departing,x,x
6/27/22,15:17:27,483,10,200330,25SQCMICSBB083B009722,DPC,6/27/22,22:17:17,300,6/27/22,22:17:17,300,16,Departing,x,x
6/27/22,15:17:28,46,13,200328,25SQCMICSBBD43B009761,DPC,6/27/22,22:17:17,900,6/27/22,22:17:17,900,2,Unknown,x,
6/27/22,15:17:37,546,10,200330,25SQCMICSBBEFFA00966B,DPC,6/27/22,22:17:27,400,6/27/22,22:17:27,400,9,Unknown,x,
6/27/22,15:17:38,93,13,200328,25SQCMICSBBD43B009761,DPC,6/27/22,22:17:28,0,6/27/22,22:17:28,0,25,Departing,x,x
6/27/22,15:17:47,640,10,200330,25SQCMICSBBEFFA00966B,DPC,6/27/22,22:17:37,500,6/27/22,22:17:37,500,31,Arriving,x,x
6/27/22,15:18:07,812,10,200330,25SQCMICSBBB31E009696,DPC,6/27/22,22:17:57,700,6/27/22,22:17:57,700,22,Departing,x,x
6/27/22,15:18:08,374,13,200328,25SQCMICSBB4CFB009CE9,DPC,6/27/22,22:17:58,200,6/27/22,22:17:58,200,21,Arriving,x,x
6/27/22,15:18:58,718,13,200328,25SQCMICSBB4E5800973A,DPC,6/27/22,22:18:48,600,6/27/22,22:18:48,600,23,Unknown,x,
6/27/22,15:18:58,718,13,200328,25SQCMICSBB34A4009737,DPC,6/27/22,22:18:48,600,6/27/22,22:18:48,600,44,Arriving,x,x
6/27/22,15:19:08,765,13,200328,25SQCMICSBB4E5800973A,DPC,6/27/22,22:18:58,700,6/27/22,22:18:58,700,16,Unknown,x,
6/27/22,15:19:28,937,13,200328,25SQCMICSBBFDFF009D21,DPC,6/27/22,22:19:18,800,6/27/22,22:19:18,800,70,Departing,x,x
6/27/22,15:19:39,46,13,200328,25SQCMICSBBD43B009761,DPC,6/27/22,22:19:28,900,6/27/22,22:19:28,900,42,Arriving,x,x
6/27/22,15:20:09,233,13,200328,25SQCMICSBBAD5B009648,DPC,6/27/22,22:19:59,100,6/27/22,22:19:59,100,56,Arriving,x,x
6/27/22,15:20:19,312,13,200328,25SQCMICSBBAD5B009648,DPC,6/27/22,22:20:09,200,6/27/22,22:20:09,200,15,Unknown,x,
6/27/22,15:20:29,358,13,200328,25SQCMICSBB4E5800973A,DPC,6/27/22,22:20:19,200,6/27/22,22:20:19,200,60,Unknown,x,
6/27/22,15:20:38,890,10,200330,25SQCMICSBB732D0096AD,DPC,6/27/22,22:20:28,800,6/27/22,22:20:28,800,27,Departing,x,x
6/27/22,15:20:39,452,13,200328,25SQCMICSBB4E5800973A,DPC,6/27/22,22:20:29,300,6/27/22,22:20:29,300,32,Departing,x,x
6/27/22,15:20:39,452,13,200328,25SQCMICSBB8867009788,DPC,6/27/22,22:20:29,300,6/27/22,22:20:29,300,33,Departing,x,x
6/27/22,15:21:19,171,10,200330,25SQCMICSBB934B00962B,DPC,6/27/22,22:21:09,0,6/27/22,22:21:09,0,29,Arriving,x,x
6/27/22,15:21:19,171,10,200330,25SQCMICSBBEFFA00966B,DPC,6/27/22,22:21:09,0,6/27/22,22:21:09,0,16,Departing,x,x
6/27/22,15:21:39,858,13,200328,25SQCMICSBBC90E009746,DPC,6/27/22,22:21:29,700,6/27/22,22:21:29,700,206,Departing,x,x
6/27/22,15:21:49,952,13,200328,25SQCMICSBBC90E009746,DPC,6/27/22,22:21:39,800,6/27/22,22:21:39,800,104,Departing,x,x
6/27/22,15:21:49,952,13,200328,25SQCMICSBB269A008F27,DPC,6/27/22,22:21:39,800,6/27/22,22:21:39,800,27,Departing,x,x
6/27/22,15:22:09,515,10,200330,25SQCMICSBB6F0A00963E,DPC,6/27/22,22:21:59,400,6/27/22,22:21:59,400,28,Arriving,x,x
6/27/22,15:22:19,608,10,200330,25SQCMICSBB313500977E,DPC,6/27/22,22:22:09,500,6/27/22,22:22:09,500,19,Unknown,x,
6/27/22,15:22:29,702,10,200330,25SQCMICSBB313500977E,DPC,6/27/22,22:22:19,500,6/27/22,22:22:19,500,17,Departing,x,x
6/27/22,15:22:39,765,10,200330,25SQCMICSBB5292009790,DPC,6/27/22,22:22:29,600,6/27/22,22:22:29,600,26,Departing,x,x
6/27/22,15:22:50,358,13,200328,25SQCMICSBBF3B0009BB9,DPC,6/27/22,22:22:40,300,6/27/22,22:22:40,300,24,Arriving,x,x
6/27/22,15:24:10,952,13,200328,25SQCMICSBB269A008F27,DPC,6/27/22,22:24:00,800,6/27/22,22:24:00,800,15,Arriving,x,x
6/27/22,15:24:21,30,13,200328,25SQCMICSBB269A008F27,DPC,6/27/22,22:24:10,900,6/27/22,22:24:10,900,29,Arriving,x,x
6/27/22,15:24:21,30,13,200328,25SQCMICSBB4D50009BAD,DPC,6/27/22,22:24:10,900,6/27/22,22:24:10,900,17,Departing,x,x
6/27/22,15:24:51,233,13,200328,25SQCMICSBBD733009BD4,DPC,6/27/22,22:24:41,100,6/27/22,22:24:41,100,43,Departing,x,x
6/27/22,15:25:00,765,10,200330,25SQCMICSBB8EBF009B92,DPC,6/27/22,22:24:50,600,6/27/22,22:24:50,600,25,Departing,x,x
6/27/22,15:25:01,312,13,200328,25SQCMICSBBAD5B009648,DPC,6/27/22,22:24:51,200,6/27/22,22:24:51,200,34,Unknown,x,
6/27/22,15:25:11,405,13,200328,25SQCMICSBBAD5B009648,DPC,6/27/22,22:25:01,300,6/27/22,22:25:01,300,11,Departing,x,x
6/27/22,15:25:11,405,13,200328,25SQCMICSBB14190095BA,DPC,6/27/22,22:25:01,300,6/27/22,22:25:01,300,16,Departing,x,x
6/27/22,15:25:30,999,10,200330,25SQCMICSBBCEA800976F,DPC,6/27/22,22:25:20,900,6/27/22,22:25:20,900,9,Departing,x,x
6/27/22,15:25:31,546,13,200328,25SQCMICSBB0EA2009BDE,DPC,6/27/22,22:25:21,400,6/27/22,22:25:21,400,29,Departing,x,x
6/27/22,15:25:41,93,10,200330,25SQCMICSBBB663009702,DPC,6/27/22,22:25:31,0,6/27/22,22:25:31,0,10,Arriving,x,x
6/27/22,15:26:11,858,13,200328,25SQCMICSBB4D50009BAD,DPC,6/27/22,22:26:01,700,6/27/22,22:26:01,700,24,Arriving,x,x
6/27/22,15:26:21,421,10,200330,25SQCMICSBB6F0A00963E,DPC,6/27/22,22:26:11,300,6/27/22,22:26:11,300,16,Departing,x,x
6/27/22,15:26:21,421,10,200330,25SQCMICSBB28AF009C01,DPC,6/27/22,22:26:11,300,6/27/22,22:26:11,300,58,Arriving,x,x
6/27/22,15:27:01,765,10,200330,25SQCMICSBBCEA800976F,DPC,6/27/22,22:26:51,600,6/27/22,22:26:51,600,34,Arriving,x,x
6/27/22,15:27:12,374,13,200328,25SQCMICSBBD733009BD4,DPC,6/27/22,22:27:02,300,6/27/22,22:27:02,300,7,Unknown,x,
6/27/22,15:27:21,921,10,200330,25SQCMICSBB934B00962B,DPC,6/27/22,22:27:11,800,6/27/22,22:27:11,800,31,Departing,x,x
6/27/22,15:27:21,921,10,200330,25SQCMICSBB8EBF009B92,DPC,6/27/22,22:27:11,800,6/27/22,22:27:11,800,40,Arriving,x,x
6/27/22,15:27:22,499,13,200328,25SQCMICSBBA872009617,DPC,6/27/22,22:27:12,300,6/27/22,22:27:12,300,32,Arriving,x,x
6/27/22,15:27:22,499,13,200328,25SQCMICSBB14190095BA,DPC,6/27/22,22:27:12,300,6/27/22,22:27:12,300,17,Arriving,x,x
6/27/22,15:27:52,187,10,200330,25SQCMICSBBD39D00974A,DPC,6/27/22,22:27:42,0,6/27/22,22:27:42,0,30,Departing,x,x
6/27/22,15:28:02,796,13,200328,25SQCMICSBB3EFD009D27,DPC,6/27/22,22:27:52,700,6/27/22,22:27:52,700,44,Arriving,x,x
6/27/22,15:28:33,15,13,200328,25SQCMICSBB2856009CF1,DPC,6/27/22,22:28:22,900,6/27/22,22:28:22,900,28,Departing,x,x
6/27/22,15:28:33,15,13,200328,25SQCMICSBB59F7008F63,DPC,6/27/22,22:28:22,900,6/27/22,22:28:22,900,28,Arriving,x,x
6/27/22,15:28:52,593,10,200330,25SQCMICSBB8AB80095D8,DPC,6/27/22,22:28:42,500,6/27/22,22:28:42,500,18,Departing,x,x
6/27/22,15:29:13,296,13,200328,25SQCMICSBBF3B0009BB9,DPC,6/27/22,22:29:03,200,6/27/22,22:29:03,200,11,Departing,x,x
6/27/22,15:29:22,827,10,200330,25SQCMICSBBADA20096B8,DPC,6/27/22,22:29:12,700,6/27/22,22:29:12,700,34,Unknown,x,
6/27/22,15:29:32,921,10,200330,25SQCMICSBBADA20096B8,DPC,6/27/22,22:29:22,800,6/27/22,22:29:22,800,21,Arriving,x,x
6/27/22,15:30:03,171,10,200330,25SQCMICSBBC08B009D52,DPC,6/27/22,22:29:53,0,6/27/22,22:29:53,0,15,Departing,x,x
6/27/22,15:30:13,280,10,200330,25SQCMICSBB69BE0096A3,DPC,6/27/22,22:30:03,100,6/27/22,22:30:03,100,26,Arriving,x,x
6/27/22,15:30:13,843,13,200328,25SQCMICSBB4E5800973A,DPC,6/27/22,22:30:03,700,6/27/22,22:30:03,700,24,Arriving,x,x
6/27/22,15:30:23,921,13,200328,25SQCMICSBB4E5800973A,DPC,6/27/22,22:30:13,800,6/27/22,22:30:13,800,18,Unknown,x,
6/27/22,15:30:23,921,13,200328,25SQCMICSBB3EFD009D27,DPC,6/27/22,22:30:13,800,6/27/22,22:30:13,800,15,Unknown,x,
6/27/22,15:30:33,983,13,200328,25SQCMICSBB3EFD009D27,DPC,6/27/22,22:30:23,900,6/27/22,22:30:23,900,158,Unknown,x,
6/27/22,15:30:44,62,13,200328,25SQCMICSBB2856009CF1,DPC,6/27/22,22:30:33,900,6/27/22,22:30:33,900,30,Arriving,x,x
6/27/22,15:31:23,812,10,200330,25SQCMICSBB8AB80095D8,DPC,6/27/22,22:31:13,700,6/27/22,22:31:13,700,36,Arriving,x,x
6/27/22,15:31:23,812,10,200330,25SQCMICSBBB31E009696,DPC,6/27/22,22:31:13,700,6/27/22,22:31:13,700,12,Arriving,x,x
6/27/22,15:31:33,905,10,200330,25SQCMICSBBB31E009696,DPC,6/27/22,22:31:23,800,6/27/22,22:31:23,800,1,Unknown,x,
6/27/22,15:31:33,905,10,200330,25SQCMICSBB71E300961F,DPC,6/27/22,22:31:23,800,6/27/22,22:31:23,800,23,Departing,x,x
6/27/22,15:31:33,905,10,200330,25SQCMICSBB14E5009763,DPC,6/27/22,22:31:23,800,6/27/22,22:31:23,800,5,Unknown,x,
6/27/22,15:31:43,983,10,200330,25SQCMICSBB14E5009763,DPC,6/27/22,22:31:33,800,6/27/22,22:31:33,800,5,Unknown,x,
6/27/22,15:31:54,624,13,200328,25SQCMICSBB59F7008F63,DPC,6/27/22,22:31:44,500,6/27/22,22:31:44,500,50,Departing,x,x
6/27/22,15:32:14,202,10,200330,25SQCMICSBB9BDD009D6F,DPC,6/27/22,22:32:04,100,6/27/22,22:32:04,100,46,Arriving,x,x
6/27/22,15:32:44,421,10,200330,25SQCMICSBB934F0095E6,DPC,6/27/22,22:32:34,300,6/27/22,22:32:34,300,37,Arriving,x,x
6/27/22,15:32:54,499,10,200330,25SQCMICSBB934F0095E6,DPC,6/27/22,22:32:44,400,6/27/22,22:32:44,400,5,Unknown,x,
6/27/22,15:33:35,312,13,200328,25SQCMICSBB8867009788,DPC,6/27/22,22:33:25,200,6/27/22,22:33:25,200,107,Arriving,x,x
6/27/22,15:33:44,812,10,200330,25SQCMICSBB14E5009763,DPC,6/27/22,22:33:34,700,6/27/22,22:33:34,700,62,Arriving,x,x
6/27/22,15:33:45,374,13,200328,25SQCMICSBB8867009788,DPC,6/27/22,22:33:35,200,6/27/22,22:33:35,200,85,Departing,x,x
6/27/22,15:33:55,468,13,200328,25SQCMICSBB8867009788,DPC,6/27/22,22:33:45,300,6/27/22,22:33:45,300,90,Arriving,x,x
6/27/22,15:34:35,218,10,200330,25SQCMICSBB2C40009679,DPC,6/27/22,22:34:25,100,6/27/22,22:34:25,100,16,Departing,x,x
6/27/22,15:34:45,296,10,200330,25SQCMICSBB71E300961F,DPC,6/27/22,22:34:35,200,6/27/22,22:34:35,200,50,Arriving,x,x
6/27/22,15:35:26,187,13,200328,25SQCMICSBBC90E009746,DPC,6/27/22,22:35:16,0,6/27/22,22:35:16,0,9,Arriving,x,x
6/27/22,15:35:26,187,13,200328,25SQCMICSBB34A4009737,DPC,6/27/22,22:35:16,0,6/27/22,22:35:16,0,28,Unknown,x,
6/27/22,15:35:36,265,13,200328,25SQCMICSBB34A4009737,DPC,6/27/22,22:35:26,100,6/27/22,22:35:26,100,137,Departing,x,x
6/27/22,15:35:36,265,13,200328,25SQCMICSBB4190009D63,DPC,6/27/22,22:35:26,100,6/27/22,22:35:26,100,21,Departing,x,x
6/27/22,15:36:26,93,10,200330,25SQCMICSBB7669009BB1,DPC,6/27/22,22:36:16,0,6/27/22,22:36:16,0,17,Departing,x,x
6/27/22,15:36:36,171,10,200330,25SQCMICSBB48140096B1,DPC,6/27/22,22:36:26,0,6/27/22,22:36:26,0,28,Departing,x,x
6/27/22,15:36:36,171,10,200330,25SQCMICSBBD6F4009635,DPC,6/27/22,22:36:26,0,6/27/22,22:36:26,0,31,Arriving,x,x
6/27/22,15:37:06,937,13,200328,25SQCMICSBB4190009D63,DPC,6/27/22,22:36:56,800,6/27/22,22:36:56,800,5,Arriving,x,x
6/27/22,15:37:26,562,10,200330,25SQCMICSBB4C83009685,DPC,6/27/22,22:37:16,400,6/27/22,22:37:16,400,34,Arriving,x,x
6/27/22,15:37:37,187,13,200328,25SQCMICSBB3A87009D0C,DPC,6/27/22,22:37:27,100,6/27/22,22:37:27,100,19,Unknown,x,
6/27/22,15:37:46,718,10,200330,25SQCMICSBBD6F00095DA,DPC,6/27/22,22:37:36,600,6/27/22,22:37:36,600,14,Departing,x,x
6/27/22,15:37:46,718,10,200330,25SQCMICSBBADA20096B8,DPC,6/27/22,22:37:36,600,6/27/22,22:37:36,600,20,Departing,x,x
6/27/22,15:37:47,265,13,200328,25SQCMICSBB3A87009D0C,DPC,6/27/22,22:37:37,100,6/27/22,22:37:37,100,27,Departing,x,x
6/27/22,15:38:06,874,10,200330,25SQCMICSBB92E10096C9,DPC,6/27/22,22:37:56,700,6/27/22,22:37:56,700,40,Arriving,x,x
6/27/22,15:38:47,171,10,200330,25SQCMICSBB7669009BB1,DPC,6/27/22,22:38:37,0,6/27/22,22:38:37,0,44,Arriving,x,x
6/27/22,15:38:47,171,10,200330,25SQCMICSBB527A0095C2,DPC,6/27/22,22:38:37,0,6/27/22,22:38:37,0,47,Arriving,x,x
6/27/22,15:38:57,249,10,200330,25SQCMICSBB527A0095C2,DPC,6/27/22,22:38:47,100,6/27/22,22:38:47,100,3,Unknown,x,
6/27/22,15:38:57,249,10,200330,25SQCMICSBB7669009BB1,DPC,6/27/22,22:38:47,100,6/27/22,22:38:47,100,85,Arriving,x,x
6/27/22,15:39:38,93,13,200328,25SQCMICSBB01BE009D36,DPC,6/27/22,22:39:28,0,6/27/22,22:39:28,0,11,Unknown,x,
6/27/22,15:39:38,93,13,200328,25SQCMICSBB4E5800973A,DPC,6/27/22,22:39:28,0,6/27/22,22:39:28,0,44,Arriving,x,x
6/27/22,15:39:38,93,13,200328,25SQCMICSBB8867009788,DPC,6/27/22,22:39:28,0,6/27/22,22:39:28,0,24,Unknown,x,
6/27/22,15:39:47,608,10,200330,25SQCMICSBB951200968D,DPC,6/27/22,22:39:37,500,6/27/22,22:39:37,500,8,Arriving,x,x
6/27/22,15:39:48,171,13,200328,25SQCMICSBB8867009788,DPC,6/27/22,22:39:38,0,6/27/22,22:39:38,0,10,Departing,x,x
6/27/22,15:39:48,171,13,200328,25SQCMICSBB4E5800973A,DPC,6/27/22,22:39:38,0,6/27/22,22:39:38,0,64,Departing,x,x
6/27/22,15:40:08,312,13,200328,25SQCMICSBB3A87009D0C,DPC,6/27/22,22:39:58,200,6/27/22,22:39:58,200,38,Arriving,x,x
6/27/22,15:40:17,812,10,200330,25SQCMICSBB0DAB0096CF,DPC,6/27/22,22:40:07,700,6/27/22,22:40:07,700,38,Arriving,x,x
6/27/22,15:40:37,952,10,200330,25SQCMICSBB5292009790,DPC,6/27/22,22:40:27,800,6/27/22,22:40:27,800,29,Arriving,x,x
6/27/22,15:41:08,171,10,200330,25SQCMICSBBD0AD009693,DPC,6/27/22,22:40:58,100,6/27/22,22:40:58,100,26,Arriving,x,x
6/27/22,15:41:18,249,10,200330,25SQCMICSBBD0AD009693,DPC,6/27/22,22:41:08,100,6/27/22,22:41:08,100,9,Unknown,x,
6/27/22,15:41:28,327,10,200330,25SQCMICSBB6E180096CC,DPC,6/27/22,22:41:18,200,6/27/22,22:41:18,200,34,Arriving,x,x
6/27/22,15:41:28,327,10,200330,25SQCMICSBBD39D00974A,DPC,6/27/22,22:41:18,200,6/27/22,22:41:18,200,39,Arriving,x,x
6/27/22,15:41:28,890,13,200328,25SQCMICSBB01BE009D36,DPC,6/27/22,22:41:18,800,6/27/22,22:41:18,800,37,Arriving,x,x
6/27/22,15:41:58,546,10,200330,25SQCMICSBB28AF009C01,DPC,6/27/22,22:41:48,400,6/27/22,22:41:48,400,19,Departing,x,x
6/27/22,15:42:48,905,10,200330,25SQCMICSBB4C83009685,DPC,6/27/22,22:42:38,800,6/27/22,22:42:38,800,25,Departing,x,x
6/27/22,15:42:48,905,10,200330,25SQCMICSBB6ECD009BDD,DPC,6/27/22,22:42:38,800,6/27/22,22:42:38,800,42,Arriving,x,x
6/27/22,15:42:58,968,10,200330,25SQCMICSBB6ECD009BDD,DPC,6/27/22,22:42:48,800,6/27/22,22:42:48,800,22,Unknown,x,
6/27/22,15:42:59,546,13,200328,25SQCMICSBB80A5009D07,DPC,6/27/22,22:42:49,400,6/27/22,22:42:49,400,27,Unknown,x,
6/27/22,15:43:09,46,10,200330,25SQCMICSBB92E10096C9,DPC,6/27/22,22:42:58,900,6/27/22,22:42:58,900,24,Departing,x,x
6/27/22,15:43:09,593,13,200328,25SQCMICSBBBE76008F08,DPC,6/27/22,22:42:59,500,6/27/22,22:42:59,500,20,Arriving,x,x
6/27/22,15:44:09,483,10,200330,25SQCMICSBBF47A009735,DPC,6/27/22,22:43:59,400,6/27/22,22:43:59,400,13,Departing,x,x
6/27/22,15:44:30,202,13,200328,25SQCMICSBB3EFD009D27,DPC,6/27/22,22:44:20,100,6/27/22,22:44:20,100,76,Departing,x,x
6/27/22,15:44:59,874,10,200330,25SQCMICSBBD60C009703,DPC,6/27/22,22:44:49,700,6/27/22,22:44:49,700,40,Arriving,x,x
6/27/22,15:45:10,483,13,200328,25SQCMICSBB34A4009737,DPC,6/27/22,22:45:00,400,6/27/22,22:45:00,400,44,Arriving,x,x
